track_id,word
TRAABHC128F933A3F8,i the you to and me it not in my is of your that on are we am will for be know with just like time go up oh they out down want make as day away here night our where eye right through too well find fall around littl wait hold run them stay anoth sun off sky hope watch same own other forev close kiss two open il side fli found onc togeth shine mani morn sit fade follow wake blind each reach soon abov tree differ summer outsid cos spend slowli besid remind below wrap weather seed underneath breez wherev creep w pink collid mate grain pine branch
TRAAGIU128F931BA5B,i to and a me it not is of that am be love like time there up out down get if take heart could look who dream around turn everi lie end hear cri someth insid word friend break pain tear fear hurt road promis pray pay deni ghost prayer danger price haunt desert john betray cheer ought justifi flirt forsak
TRAAGMC128F4292D0F,i the you to and a it not in my is of your that on are will for have love know but when can come up out down get see if from heart here look eye world been give onli or well still girl around some turn then said alway head stand soul off put true set ground heard readi control feet honey cloud pick lift mark cup food hunger burnin overflow
TRAAIAE128F42AC53D,i you to a me it not in my is of that we will have love so but just time up oh they want make say ca life heart been live dream mind still long has stop made blue those onc happi knew broken though memori apart sinc hour yesterday heal ago stood lonesom useless
TRAAMXN128F148AD52,i the you to and me it not in my is of your do on are am will all love so this but with what just when like can let say as ca babi world caus too us fall hold face word much stand tonight lost care fight star enough touch follow anyth strong laugh anymor afraid pretend almost wit complet shoulder weight anywher tough helpless hopeless anytim consequ insecur careless
TRAAORZ128F421CB5C,i the you to and a me it not in is of that do on we am all for be have love so know but with what just when like now time can come up oh down was if got from he feel want way say would at away yeah heart here how need our look thing think man too his long littl hand did into hold cri better him show even move gotta talk dark true use doe open ooh enough might came truth woman readi crazi guess hous bout send blame both known flower treat regret queen bear spent shoulder fix taught stole tragic
TRAAPKW128F428BC93,i the you to and a me it not in my is of do on we all for love know with what just when like come go up down get she was if got he make as day at back her how could night our caus too well long some said were had old wrong lord black enough ask water room brother dear point whisper dress ear satisfi drunk marri daughter cours folk mom dad wed cook preacher sourc liquor shotgun corn
TRAARRM128F42BC439,i the you to and a me not in of your that on am will love so but what just when like there up oh one out down she was see if got from feel way would as babi yeah back could look more caus right through too long wait leav run everyth befor anoth left burn hard same dark fire someon rain wish cold lord ooh behind forget town anyth reach pull next hot cloud flame babe worth smoke everyday anyway ahead instead rush highway bottom honki
TRABNTM128F42A2713,i the you to and a me it not in my is of your that on we will all for no be have know this but what like time oh out down get see if got never feel way say ca at babi yeah night need our thing more been tell think man too well mind about call everi leav home head alon much last break hard talk own bring open work touch might death bodi hurt em memori meet whole bed clear honey sick read count spin stranger problem book swear bottl runnin thinkin stuff claim confess drinkin hopin
TRABOGP12903CC080D,i the you to and a me not in is your that are we all no be so this but with what like can up one she was see if got never from would her could where thing live well were old song knew after fool grow young room born sad shadow gun low met christma both lovin tongu favorit saint boot spoke lion agre jungl sinner texa sung mexico poet padr spanish screamin
TRABPDM128EF34E32D,i the you to a me it not is of your that do on we am will for no be have so what just when come there up oh one down get she was see want let take ca by more been who whi well wo girl some then into hear word wrong seem side shine ride came understand hurt kind matter along afraid honey whoa whisper someday ear lovin problem disappear woke mornin devot aha consequ
