track_id,word
TRALBVP128F931B8E1,i the you to and me it not in my is of your that do on are will all for no be so this time there up oh one they from feel make day at away back here need keep an find good some turn alway wait lie end believ last tonight break hard dark far bring sweet cold fear fli line enough mayb may beauti arm angel reason chanc room memori sad empti pull peac tire differ knee straight mad second build storm spend everywher escap silent twist endless ok comfort vein releas lack hotel easier glorious distract vultur thiev
TRASUHV128F42790CD,i the you to and a me it in my of your on am will for be know like can come one they out see if from would as day away heart here night where through live tri dream long find call hear head anoth sing lost peopl sky hope own sweet side fli shine may wind lone sea ani meet clear near cloud low most whisper someday hill stick sunshin middl float special stream island hai bloom
TRAYHNI128F4280E86,i come un te tu e le al che il non ti ai ma mai ha s per sai sempr sono tutto ancora pi pensando vuoi fors perch puoi nome cose suo
TRBQEPQ128F4261DA9,i the you to and a me it not my of your will all no be have love this but with what like time can come there oh out never feel want day life by heart could world more die tell give too around everi end hear everyth insid befor place chang sing sky song move seem star kiss high doe side may listen seen until knew such wast river perfect cloud mountain storm grace winter wide sudden season spring gather collid vanish revolv
TRBVGSN128F42790D6,i the to and a me it not in my is that on am will no be have love so know but when like can there get she if as away where give or has o new old sweet while two cold fli deep morn sea grow fade water fine earth carri cannot shall both wing rose flower wide sail smell sink ship swim load boat row plant neither jewel dew blossom handsom oer
TRCBVWM128F4275ECF,i and a of that are but now eye his noth were into them lie hear someth chang him made those sea fade full ring hour bone father bell strang suffer five rich thi ding pearl dong
TRCCJZP128E0783249,i the you to and me it in my of that am will all for be love so this with time one out from want life heart look eye tell who through dream find wait walk alon chang soul seem someon touch save sometim fill reach somebodi whole empti pray hour search across share meant lift complet cure loneli shield
TRCGFKN12903CD019F,a me so come la tu se mi e si lo amor con che il non ti ma del ne per sei vai più dentro poi ci mia luna dove noi tua cè via questa questo così cuor cerca già luce sento sarà perchè suo dimmi stai
TRDDUGE128F4275ECA,i the a me it not in my of are no be love so but when if would heart look soul hard may though yet wild wit passion melt gentl nor careless
TRDUVRH128F931B8E3,i the you to and a me it not in my is of that on are am all for no have love so but with just now can there out was want let make would day at away life back heart night more been tell live give dream still long find fall turn noth call everi did leav hold run believ cri insid place last hard hope name same seem tear while breath fear found door broken learn nowher count wash wide held awak bear certain list
TRDVATE128E079887F,in et est nos gent super amen miser
TREOUOQ128F4275EF1,the you to and not in of your that do on are all for so with come there oh one get was if never from make take as her where eye die whi keep still then them their hard sweet smile year may ah sit lay yet honey lip flame rose grace soft suck store flight bee pink bewar cheer revel sting sharp dart heed lili curious
TREUHLN128F148B499,i the you to and a me it not in is of that do on for no be this with like de one they never take would ca day away by heart how where die whi se long into e wait end hear head has o play peopl sky even without pain na far rain doe che di lose becaus street ma music sea under wall road mai land nobodi voic moon s veri river near yet cannot stone children met ce which comm bell slowli climb cielo swear fit middl sent curs bitter form luna senza fa grass among saint via mare rope itself core nun captur toll charg darken progress map sta voce musica narrow fountain process cu dure sotto perd pane santo pe
TREXMUU128F428092C,the you to and a it not in is of that do on are we will all for no be have this but just when now time can come there go up they if let make say as day life by our where world right through live then alway them face hear cri their stand new peopl made start hard boy free own fight while togeth help mani might death war beat ground kind wall part rise land though men whole human most which rule build freedom front shout small countri nation battl stupid curs slave soldier action univers hip brave aim honest smash boss selfish liberti conscious evri sneak politician group
TRFBIUB12903CD01A0,a me in no so la un te tu e le si da con che il di non ti ma qui del va è io vai cielo più dentro ci dice mia mio senza fa vita nel via ancora destino questa così dei ora cuor parol adesso mill miei nei sarà perchè insiem cose domani lontano giorni
TRFDIPO128F425B470,i the you to and a it not in is of your that on all love so know but with when now can come there up la they out was see from he make as at life by here night look where eye think un through man onli te his girl about littl turn then light everi were did e end believ everyth le si insid word much him thought old da song pain con seem mine tear someon close those una yes al che real two il di blood non ti shine death wind forget happi ma music sea qui after els saw solo white moon veri power clear becom felt cloud ce fell cos drown chain green wash tanto alreadi small quando heat confus sai besid embrac poi vein sudden stood luna dolor dove lui america due vita throat fort tutto tua gli fan mare piano anch canto continu mort also ogni howl della occhi parol vento emerg bene nella sweeter voce drama dal musica english sulla penso piu senti puoi lamp luci guardo makeup suo ormai vide translat sangu altro
TRFEXGM128F92EEB46,a en die un se an si lost der wall mir det sol ta von fallen sen oo loss mer bas wee
TRFFJEK12903CD01A6,a oh la un e amor con che il di non ma qui mai ha fine per è sei color cosa più poi sempr dolor alla vivo noi vita sola cè via questa mort tuo mondo bella ogni perché ed cuor lei giorno error canta luce sorriso suo sogno ormai nessuno lontano puro
TRFLOZG128F931B8DF,i the you and me it in on all no love but there they was never at tell around were them sing sky till music saw heard ring wing bell bird rose dawn hill dew od meadow
TRFQFNI128E07999B6,i the you to and a me it not in my is of your that will all for be know this what can up see feel want let make take as night eye world tell through give onli dream mind fall then light leav hear believ alon their befor new thought start hard song free dark close sweet fight open side help touch set knew music truth easi wake each begin power cannot trust secret shall which belong sens write strang pretend slowli silent soft imagin dare float tender gentl resist fantasi note candl journey flight deceiv lightn abandon caress helpless ought sensat stir grasp defens unwind darker intox
TRGUFEV128F42790D0,i the you to and a me it not in my is your that do are am all no be have love so know with what now can oh one see from feel way say as at how night need look where eye world tri find light had ever lie face hear has alon word much god soul sky even pleas seem close rememb star kiss door help miss may wind understand lone goodby fill anyth though voic moon pray tree near bright wave which read spirit half million forgiv yesterday book ahead choic twice taught goodnight papa bigger frighten colder evri darker illumin
TRHGDYY128F4275EBF,to and a in is that love la she he her live again an leav sing lost pain fool though lover yet prove note fa fresh
TRHIJNJ128F425B473,a me no que de la he y un el te se mi ya yo si o por lo amor sin al como para todo solo final su ni hay ser cuando más bien porqu vez hoy puedo está era cada ahora hasta eso muy mejor vivir sé así mí otro fin feliz hombr ves tal decir instant fuera flor seguir hablar cerca llegar también sido jamá manera quizá recordar infierno aquello
TRHOJGK128F42790D3,the you to and a not do all have when go oh babi littl cri sweet black wake pretti shall bye six hors brown gray hush bay cake sleepi
TRHWMKQ128F4275EC4,and me not my is all be so now she at heart die onli gone o last left tear fli fast joy ay cruel piti ala jewel
TRIEXGH128F42790D4,i the you and a me in my your that we all be have so know but now time there from let would as day life by heart through dream stay chang friend hard sky without same true sleep open fli may arm first goe each lay moment gave wing strength bear season journey cherish
TRIINFC128F42750EE,in se o et men dum video
TRINODY128E0783246,the to and a not in of that on for love this but with when can there la was he life by heart world who man onli or an his hand had soul peopl made chorus boy song name dark fire other touch came angel voic strong earth born whole child gave carri speak stori plan flame holi fate magic bless simpl cloth nation bare gift sang fame fortun sacr creation conquer awaken â
TRIZINW128F4276706,i the to and a it in is of that are we will all no be have so know this but with can there one if from make say as here look world more caus again well an find some littl has insid off made own far true mean yes real work may knew each room hous great human three outsid uh quit wash four paint fail beneath hundr diseas hidden posit possibl centuri ordinari revel sir languag public rare scrape revers reviv entir
TRJIRPY128F92FEA1A,i the you a me it not in my is of your that do will have love but what up oh they way caus tell whi dream light lost sky dark bring high becaus sometim moon perfect realiz mortal scheme
TRJJUIM128F92FEA23,i the you to and a me it not my is do all for have love know but what when like go he would at by how could tell whi keep wo his into wait hold has friend him kiss fli heaven arm listen told pass angel crazi pray answer window send whisper crowd prayer seven thrill ador chill steadi girlfriend lazi teenag betti
TRJTYRS128F4275EBA,the and not your no be know there see way eye through mind then him sun sing without sweet behind blind along cloud bless lift pleasur seek itself content measur pierc dull
TRJVFZB128EF34E482,the you to and a it not in is of your that do are all have know but with what just when can go they out get if never from feel make as how look caus right through onli or well mind an still find around run walk face insid befor better soul new stop sing hope gotta blue far use fight high two black found mayb might ride best lone goe ground white hit everyon laugh ring throw low knee both bell scare dress whatev mess crowd clean shoe dirti cloth path swing brand breez bloodi nose clown shop chosen abandon punch photograph flip sting circus chin clip scrape closet
TRJWIUG128E079886E,i you not in my am for know what never make say tri wo fall lie cri two hurt goodby torn desert unless
TRLGQAU128F425B472,i the you to and me in my your on am be so with when can come up oh down heart here more still wait walk stand soul than until sea sit strong troubl silenc mountain rais shoulder weari burden awhil stormi
TRLIIMO128E079887A,i the to a me in my of on will be oh one they out see as heart through over home cri lost break tear year wind ah sea water dear bird vision hill shore thi sigh appear hidden mist veil soar rocki oft
TRLQCID128F42750E8,in o et solo sol vos viver peter
TRLQENL128F425B46C,me in no la tu e le o lo che il di ti ma è quando pure mia mio fa noi tua morir ed nott nella luce sulla stell nome suo
TRLRTQG128F92EEB3C,in his et non qui est sit nos 2 mile 1 gent quando 3 sex 4 ill ad sexi 5 ment papa 6 ter 7 pro mill ut post cum sed
TRLUQXB128F933C0B4,the you to a me in my your be love with like come up down let life night die again give alway walk blue rain arm fill lay sens mountain ocean drown storm besid desert laughter forest sleepi
TRLWIUK128F4275EBD,the and of so with la would thing sing sweet while beauti each joy bird flower crowd natur pleasur spring fa fresh delight
TRMDWGL128F4275ED6,and me my is so they make pain those sweet each gave hour which natur delight ala lili anguish
TRMQQZA128F42790CA,i the to and a me in my is of do for be have love but with now out was would as back look where again over home had true rememb wish fli togeth came ah sea land reach cannot wing mountain ocean flower wide swim nor castl deepest blossom handsom
TRMXGOG128F4275EEA,i to and a not in my do for no have love what see at here give littl these hope move own mine sweet though young yet darl both thee jewel robin
TRNAMRM128F92DFD8E,i you to and a me it not in my is that will all for be have love so this time if say as heart here need our where thing world caus over littl left made start old yes cold year fear lone music late slow winter heal spring arriv continu cling april mere reviv
TRNBIGX128F4275ED1,is on be but when like now was see never her heart who name though earth shame frame
TROAJVT12903CA1F70,i the you to and a me it not in my is of your that on are all be have love so know but when like now can there get if from he feel say ca at babi yeah by eye more been tell man wo fall light did alon much should pain dark use kiss high yes side ooh shine might seen sea grow hit power becom rose remain snow deni stranger pleasur drug grey pill addict becam tower bloom compar larg gloom
TROFVAG128F4275EC2,the you and my of out her heart eye or still o stay burn tear fire blow desir poor choos sigh forth fond whether ala
TROMIGL128F428735B,open david
TROYWWR12903CD01A1,la ne moment tout jai vie quun damour dure
TRPFSXP128E079886C,i the you to and a me it not in is your that are we am all no have so know just like now come up oh one they was see never feel way say ca away how thing world more give or dream around some said alway were did home walk ever face believ has alon befor word thought hard sky even watch name blue rain today street seen until els saw took heard abov secret somewher cloud across pick u gold flower hill climb explain rainbow amaz among lake blown shown
TRPGAYY128F42790DC,i the you to and me not in my of all be love know but with just when time can come go get see if never want let way say would day at by how tell again tri an long leav ever word off work round pass chanc easi soon room afraid half somehow wheel circl golden thi mix exact shi gaze thread tangl weav
TRPJLRW12903D07B77,i the you to and a me it not in my is your that do on are am will love so this what just like come go up if he take at y look where think who live us his around wait head place god play old boy song care dark while year sound work miss may beauti music follow soon along step control meet veri child ten mr haunt dare master swallow calm mighti note illus hurri faster reign finish agre bold realm dr servic phantom
TRPJPLA128F148296E,i the to and a me my that we am will no have this but when like now come there was see as day heart how been through home believ has god than sun sing lost far sweet year fear found onc sound shine mani save first blind lead hour bright dear thousand grace safe alreadi ten prais less brought danger precious begun appear amaz taught wretch reliev
TRPOFPE128E078324A,i the you to and a me it not in my is of that are will all be love so with like now can come there if never from feel want make as day life by heart our un through live tu se an us around everi alway e leav end alon o last off sing start da amor free una che il fear non becaus may wind goe music beat pass mai air wake though each moment power carri differ ring silenc within somewher which wing bell build sei doubt quando sai più dentro poi sempr ci melodi senza sentir noi spoken fort sola cè via discov ogni ora viver harmoni giorno vento vuoi fors tone swell musica english porta perchè phrase ormai translat
TRPPIZG12903CABD39,i the you to and a it not in my is of that do on am all for no be have love so but with when there go up they out down get see never want make way would at here how could night thing world gonna right live onli well wanna fall around good turn then noth alway did into ever them their stay chang old boy move put seem fight wish open shine work today big street hell set money learn grow fill soon room sad bed pay hair bone dog count finger doubt hole nothin shoe shout grand tv rather price news float boom marri folk chest 5 tomb parent oclock drinkin fog medicin lyin biggest gloom comb
TRPSEOB128F4275EE0,i the you and me it not my that be love so know what say away whi then better seem may speak shall prais thou greater
TRPVAMZ128F4286261,i the you to and a me it not in my is of your that do on are we am will all for be have love so know but with what just like now can come there go up down see got never from feel let way take as back heart here night need caus through live give onli whi us find light everi alway wait hold ever lie hear insid soul burn made sky fire forev fight breath touch deep wind ah beat reason air moon lead skin bright secret within window share belong thousand build whisper awak guid rush gentl breez sake
TRQBAYI128F42B8A75,i the you to and a me it in my is of your that on are we will all for be have love so know this but with when like now can come there la one they see never would day life heart here how night look where world more think un live give onli te tu se mi around about over noth everi alway e walk ever end everyth has si o word stay much than tonight peopl da even con dark close una sweet al che cold open il di non ti togeth mani becaus touch miss forget ma goe qui del after wall mai water along tomorrow hit moment promis river stare ce return sei wash winter closer soft gent grand heat sai bet sempr mia speed mio sera dove hurri present vita tutto tua tanta consum sola gli piano questa questo tuo mondo rosa ogni ed cuor nient import giorno themselv nott adesso fors vorrei quanto greater perhap tuoi perch nei piu insiem essenc rosi dreamt domani quella pledg dura stai
TRQFMYR12903D07BA9,i the you to and a me it not in my is of your that do are we am will all for have love so know this with what just when like now can come there go up oh one they out she was see never from he want let way say take would ca day at away her here how need look where eye thing more been tell think who man again give too tri whi keep mind us find around good about over noth said call alway into leav had run ever end hear befor stay place anoth him than tonight sun off sing peopl start should hard even boy pleas put free blue seem bring close mean kiss doe yes cold side black bad enough behind miss ask forget town hell morn set hurt music sea money els rise easi anyth blind each past step tomorrow abov begin drink mother sinc cool most wear father wing belong shame question dawn wash alreadi sorrow anyway crowd clean higher sail beneath beg quiet sink imagin ok none tender rush least wife swim calm desper hall bill suicid hurri worst settl america bother freez coffe allow hopeless mask deliv meg yearn horror sore sympathi shift borrow sir buddi vanish practic honesti unwind clip flee husband
TRQOOUM128F92FEA21,i the you and a me it in my is of that do will be love so know this can up they see from day heart tell whi fall sing break rain doe lose becaus beat fool game reach crazi abov lover bird shame await defeat skip gay
TRQRJSU128F4275EE3,the not that on we no be have with down see feel how our live still sing care sweet fear which fortun merri envi frown shepherd flock
